0 0 0 0 0 0 0 0 0 0 0 
0.001 0.829326 0.854918 0.881223 0.908408 0.936694 0.966393 0.997972 1.0322 1.07059 1.11704 
0.002 1.55611 1.60967 1.66544 1.72388 1.7856 1.85147 1.92275 2.00158 2.09198 2.2044 
0.003 2.09263 2.17805 2.26862 2.36536 2.46962 2.58328 2.70916 2.85186 3.02012 3.23626 
0.004 2.37614 2.49721 2.62828 2.77133 2.92895 3.1048 3.30431 3.53636 3.81774 4.19103 
0.005 2.37558 2.53401 2.70939 2.90512 3.12577 3.37775 3.67064 4.02007 4.45555 5.05165 
0.006 2.09421 2.28771 2.50698 2.7575 3.04664 3.38484 3.78774 4.28094 4.91284 5.80559 
0.007 1.56809 1.78887 2.04559 2.34645 2.70262 3.13003 3.65271 4.31022 5.17766 6.44466 
0.008 0.860793 1.09494 1.37559 1.71435 2.12721 2.63719 3.27938 4.11204 5.24648 6.96479 
0.009 0.0551665 0.283036 0.567129 0.923011 1.37247 1.94727 2.69643 3.70228 5.12362 7.36554 
0.01 -0.756689 -0.558994 -0.297684 0.0471415 0.50382 1.11437 1.94464 3.10687 4.82026 7.64967 
0.011 -1.48408 -1.34225 -1.13331 -0.832984 -0.405989 0.20109 1.07362 2.35969 4.35335 7.82262 
0.012 -2.04773 -1.98612 -1.85926 -1.63898 -1.28315 -0.726431 0.138151 1.50028 3.74434 7.89195 
0.013 -2.38807 -2.42627 -2.40768 -2.30121 -2.05879 -1.60342 -0.805434 0.571442 3.0179 7.86684 
0.014 -2.47103 -2.62064 -2.72926 -2.76452 -2.67413 -2.37092 -1.70273 -0.383116 2.20065 7.7576 
0.015 -2.29076 -2.55286 -2.79714 -2.99235 -3.08464 -2.97951 -2.5043 -1.32091 1.31995 7.57517 
0.016 -1.86936 -2.23289 -2.60852 -2.96903 -3.26276 -3.39214 -3.16824 -2.20258 0.402863 7.33078 
0.017 -1.2535 -1.69512 -2.18394 -2.70022 -3.1991 -3.58587 -3.66198 -2.99339 -0.524837 7.03554 
0.018 -0.508793 -0.994108 -1.5645 -2.21148 -2.90235 -3.55265 -3.96353 -3.66442 -1.43937 6.70018 
0.019 0.287586 -0.198574 -0.807387 -1.54532 -2.39769 -3.29892 -4.06193 -4.19331 -2.31953 6.33483 
0.02 1.05511 0.615597 0.0197883 -0.757074 -1.72418 -2.84446 -3.95707 -4.56464 -3.14716 5.94885 
0.021 1.71803 1.37273 0.84527 0.0900698 -0.931335 -2.22035 -3.65898 -4.77 -3.90729 5.55067 
0.022 2.2127 2.00433 1.59944 0.930314 -0.0751513 -1.46649 -3.18662 -4.80762 -4.58832 5.14779 
0.023 2.4933 2.45501 2.22056 1.70041 0.786054 -0.628666 -2.56627 -4.68193 -5.18193 4.74666 
0.024 2.53564 2.687 2.65961 2.34429 1.59567 0.2444 -1.82979 -4.40272 -5.68294 4.35278 
0.025 2.33865 2.6828 2.88371 2.81693 2.30242 1.10405 -1.01265 -3.98433 -6.08906 3.97065 
0.026 1.92365 2.4459 2.87811 3.08709 2.86344 1.90439 -0.152048 -3.44462 -6.40063 3.60387 
0.027 1.33156 1.99968 2.64658 3.13891 3.24653 2.60461 0.7149 -2.80403 -6.62022 3.25519 
0.028 0.618407 1.38463 2.21035 2.97235 3.43163 3.17092 1.55282 -2.08453 -6.75227 2.92662 
0.029 -0.150258 0.654258 1.60568 2.60238 3.41135 3.5778 2.32945 -1.30875 -6.80275 2.61945 
0.03 -0.905604 -0.129868 0.880462 2.05727 3.19078 3.80887 3.01679 -0.499114 -6.77876 2.33442 
0.031 -1.5817 -0.903471 0.0901371 1.37603 2.78646 3.85703 3.59189 0.322866 -6.68819 2.07173 
0.032 -2.12114 -1.60487 -0.706752 0.605259 2.22479 3.7243 4.03735 1.13722 -6.5394 1.83119 
0.033 -2.47967 -2.17981 -1.45295 -0.204214 1.53995 3.42103 4.34157 1.92597 -6.34093 1.61225 
0.034 -2.62946 -2.58536 -2.09654 -1.00085 0.771543 2.96487 4.4987 2.67348 -6.10128 1.41412 
0.035 -2.56075 -2.79285 -2.59437 -1.73568 -0.0378823 2.37945 4.50833 3.36666 -5.82866 1.23577 
0.036 -2.28204 -2.78941 -2.91462 -2.36521 -0.845334 1.69287 4.37503 3.99508 -5.53088 1.07606 
0.037 -1.81864 -2.57831 -3.03854 -2.85379 -1.60967 0.936144 4.10775 4.55096 -5.21519 0.933731 
0.038 -1.21001 -2.17801 -2.96101 -3.17537 -2.29362 0.141633 3.71906 5.02908 -4.88817 0.807487 
0.039 -0.506028 -1.62021 -2.69033 -3.31448 -2.86548 -0.658446 3.2244 5.42659 -4.55575 0.69601 
0.04 0.237294 -0.946953 -2.24698 -3.26664 -3.30031 -1.43334 2.64127 5.74287 -4.22307 0.597995 
0.041 0.962416 -0.207204 -1.66178 -3.03795 -3.58077 -2.15491 1.98843 5.97917 -3.89459 0.512172 
0.042 1.61472 0.546879 -0.973386 -2.64425 -3.69748 -2.79855 1.28517 6.13842 -3.57403 0.437325 
0.043 2.14653 1.26369 -0.22556 -2.10964 -3.64889 -3.34387 0.550658 6.22491 -3.26442 0.372299 
0.044 2.52034 1.89569 0.535809 -1.46477 -3.44093 -3.77514 -0.196684 6.24398 -2.96815 0.316016 
0.045 2.71122 2.40238 1.26555 -0.744833 -3.08618 -4.08149 -0.939644 6.20178 -2.68703 0.267476 
0.046 2.70803 2.75268 1.92188 0.0125218 -2.60288 -4.2569 -1.66262 6.10498 -2.42234 0.225759 
0.047 2.51373 2.92657 2.46865 0.76926 -2.01377 -4.30001 -2.35189 5.96055 -2.17489 0.190027 
0.048 2.14452 2.91579 2.87713 1.48889 -1.34481 -4.21376 -2.99583 5.77555 -1.94509 0.159523 
0.049 1.62822 2.72393 3.1273 2.13816 -0.623855 -4.00491 -3.58499 5.55694 -1.73298 0.133564 
0.05 1.00183 2.36555 3.20845 2.6885 0.120615 -3.68345 -4.11211 5.31144 -1.53834 0.111542 
0.051 0.308681 1.86487 3.11932 3.11705 0.860658 -3.26201 -4.57207 5.04542 -1.3607 0.0929157 
0.052 -0.404738 1.25382 2.86765 3.40741 1.56993 -2.75519 -4.96177 4.76477 -1.19942 0.0772089 
0.053 -1.09197 0.569754 2.46932 3.54998 2.2246 -2.17889 -5.28 4.47488 -1.0537 0.0640017 
0.054 -1.70957 -0.146943 1.94704 3.54196 2.80399 -1.54972 -5.52718 4.18058 -0.922667 0.0529274 
0.055 -2.21979 -0.855362 1.32887 3.38703 3.29117 -0.88442 -5.70523 3.8861 -0.805359 0.0436671 
0.056 -2.59266 -1.5164 0.646502 3.09481 3.67319 -0.199323 -5.81728 3.59512 -0.700787 0.0359444 
