0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.00499002 12.1446 3.16898 0.250765 0.0242013 0.00102382 6.22063e-05 1.84238e-06 8.26037e-08 1.89913e-09 6.77882e-11 1.28019e-12 3.80878e-14 6.12949e-16 1.56851e-17 2.2083e-19 4.97393e-21 6.24972e-23 1.26127e-24 1.43672e-26 2.63489e-28 2.75581e-30 4.64593e-32 4.50855e-34 7.05394e-36 6.40763e-38 9.37874e-40 8.03471e-42 1.10774e-43 9.00818e-46 1.17677e-47 9.13516e-50 1.13655e-51 8.46462e-54 1.00755e-55 7.23117e-58 8.26812e-60 5.74121e-62 6.32858e-64 4.26708e-66 4.54937e-68 2.98841e-70 3.09074e-72 1.98398e-74 1.9959e-76 1.25552e-78 1.23163e-80 7.61231e-83 7.29845e-85 4.44315e-87 4.17245e-89 2.50776e-91 2.31121e-93 1.37445e-95 1.24552e-97 7.34435e-100 6.55553e-102 3.84061e-104 3.38233e-106 1.97262e-108 1.71676e-110 9.98608e-113 8.60137e-115 4.99928e-117 4.26793e-119 2.48307e-121 2.10397e-123 1.22746e-125 1.03368e-127 6.0576e-130 5.0765e-132 2.99345e-134 2.4996e-136 1.48562e-138 1.23758e-140 7.42631e-143 6.17906e-145 3.7499e-147 3.12006e-149 1.91819e-151 1.59782e-153 9.96843e-156 8.32243e-158 5.2779e-160 4.42137e-162 2.85517e-164 2.40261e-166 1.58264e-168 1.33927e-170 9.01499e-173 7.68005e-175 5.29225e-177 4.54393e-179 3.21134e-181 2.78195e-183 2.0202e-185 1.76773e-187 1.32154e-189 1.16936e-191 
0.00998004 2.34713 -16.064 -2.50102 -0.356561 -0.0198413 -0.00148888 -5.23478e-05 -2.71168e-06 -7.06226e-08 -2.81304e-09 -5.85878e-11 -1.90413e-12 -3.32129e-14 -9.15127e-16 -1.37953e-17 -3.31098e-19 -4.4144e-21 -9.41814e-23 -1.13046e-24 -2.17817e-26 -2.38717e-28 -4.20705e-30 -4.25867e-32 -6.93653e-34 -6.54782e-36 -9.94281e-38 -8.82334e-40 -1.25829e-41 -1.05703e-43 -1.42466e-45 -1.13974e-47 -1.45977e-49 -1.11806e-51 -1.36735e-53 -1.00736e-55 -1.18135e-57 -8.40674e-60 -9.48971e-62 -6.54771e-64 -7.13881e-66 -4.79237e-68 -5.06222e-70 -3.31687e-72 -3.40406e-74 -2.18332e-76 -2.18268e-78 -1.37413e-80 -1.34134e-82 -8.30996e-85 -7.93801e-87 -4.85108e-89 -4.54411e-91 -2.74554e-93 -2.52684e-95 -1.51269e-97 -1.37034e-99 -8.1451e-102 -7.27525e-104 -4.30207e-106 -3.795e-108 -2.23686e-110 -1.95178e-112 -1.14887e-114 -9.93032e-117 -5.84798e-119 -5.01441e-121 -2.95967e-123 -2.521e-125 -1.49397e-127 -1.26579e-129 -7.54447e-132 -6.36641e-134 -3.82305e-136 -3.21709e-138 -1.9497e-140 -1.63809e-142 -1.00363e-144 -8.42904e-147 -5.22984e-149 -4.39574e-151 -2.76669e-153 -2.32993e-155 -1.49019e-157 -1.2588e-159 -8.19563e-162 -6.95211e-164 -4.61568e-166 -3.93619e-168 -2.66971e-170 -2.29136e-172 -1.59052e-174 -1.37544e-176 -9.78927e-179 -8.53907e-181 -6.24304e-183 -5.49924e-185 -4.13807e-187 -3.68506e-189 
0.0149701 0.232258 -3.34225 11.9884 3.41775 0.282703 0.02801 0.0012196 7.51603e-05 2.26557e-06 1.02376e-07 2.38237e-09 8.54828e-11 1.63032e-12 4.87276e-14 7.91502e-16 2.03532e-17 2.89318e-19 6.55303e-21 8.31905e-23 1.6897e-24 1.9463e-26 3.59545e-28 3.80584e-30 6.46801e-32 6.35781e-34 1.00348e-35 9.24037e-38 1.36528e-39 1.18654e-41 1.65228e-43 1.364e-45 1.80063e-47 1.41993e-49 1.78607e-51 1.35209e-53 1.62783e-55 1.18822e-57 1.37471e-59 9.71422e-62 1.0839e-63 7.44154e-66 8.03376e-68 5.37652e-70 5.63261e-72 3.68574e-74 3.75712e-76 2.41062e-78 2.39695e-80 1.51194e-82 1.46983e-84 9.13735e-87 8.70316e-89 5.34476e-91 4.9978e-93 3.03874e-95 2.79481e-97 1.68598e-99 1.52789e-101 9.16358e-104 8.19611e-106 4.89679e-108 4.32964e-110 2.58176e-112 2.26003e-114 1.34755e-116 1.16959e-118 6.98593e-121 6.02022e-123 3.60858e-125 3.09179e-127 1.8631e-129 1.58914e-131 9.64374e-134 8.19931e-136 5.01963e-138 4.25938e-140 2.63513e-142 2.23431e-144 1.3993e-146 1.18695e-148 7.53819e-151 6.4044e-153 4.13174e-155 3.51991e-157 2.31085e-159 1.9763e-161 1.32267e-163 1.13686e-165 7.7704e-168 6.71985e-170 4.69929e-172 4.09354e-174 2.93435e-176 2.57762e-178 1.89755e-180 1.68281e-182 1.2747e-184 1.14256e-186 
0.0199601 0.0156084 -0.348189 2.57396 -15.8896 -2.63759 -0.389386 -0.0224292 -0.00171455 -6.1569e-05 -3.22386e-06 -8.51951e-08 -3.41857e-09 -7.20364e-11 -2.35576e-12 -4.15328e-14 -1.1514e-15 -1.75439e-17 -4.23837e-19 -5.71432e-21 -1.22797e-22 -1.49147e-24 -2.89657e-26 -3.21467e-28 -5.71418e-30 -5.86177e-32 -9.6359e-34 -9.22431e-36 -1.41445e-37 -1.27377e-39 -1.8353e-41 -1.56556e-43 -2.13286e-45 -1.73373e-47 -2.2455e-49 -1.74853e-51 -2.16328e-53 -1.62122e-55 -1.9241e-57 -1.39361e-59 -1.59261e-61 -1.11905e-63 -1.2356e-65 -8.45171e-68 -9.04414e-70 -6.0414e-72 -6.28317e-74 -4.11079e-76 -4.16588e-78 -2.6768e-80 -2.64955e-82 -1.67632e-84 -1.62424e-86 -1.01428e-88 -9.64021e-91 -5.95539e-93 -5.5631e-95 -3.40727e-97 -3.13387e-99 -1.90698e-101 -1.72997e-103 -1.04798e-105 -9.39233e-108 -5.67529e-110 -5.03284e-112 -3.03914e-114 -2.67072e-116 -1.61471e-118 -1.40815e-120 -8.53947e-123 -7.40047e-125 -4.5096e-127 -3.88884e-129 -2.38541e-131 -2.04956e-133 -1.26774e-135 -1.08665e-137 -6.78966e-140 -5.81306e-142 -3.67542e-144 -3.14691e-146 -2.01693e-148 -1.72903e-150 -1.12533e-152 -9.67007e-155 -6.40249e-157 -5.52127e-159 -3.72544e-161 -3.22778e-163 -2.22356e-165 -1.9378e-167 -1.3654e-169 -1.19824e-171 -8.65197e-174 -7.65455e-176 -5.67458e-178 -5.06705e-180 -3.86415e-182 -3.48654e-184 
0.0249501 0.000798965 -0.0244141 0.275625 -3.49879 11.9597 3.5529 0.3055 0.03094 0.00137987 8.61657e-05 2.64094e-06 1.20436e-07 2.84001e-09 1.02676e-10 1.98167e-12 5.96548e-14 9.80332e-16 2.53957e-17 3.65317e-19 8.33968e-21 1.07195e-22 2.19568e-24 2.56233e-26 4.77626e-28 5.12546e-30 8.79428e-32 8.76928e-34 1.39809e-35 1.30681e-37 1.95125e-39 1.72239e-41 2.42488e-43 2.03436e-45 2.71624e-47 2.178e-49 2.77192e-51 2.13486e-53 2.60147e-55 1.93296e-57 2.26427e-59 1.62957e-61 1.84155e-63 1.28836e-65 1.40916e-67 9.61516e-70 1.02086e-71 6.81446e-74 7.042e-76 4.61172e-78 4.65008e-80 2.99555e-82 2.95397e-84 1.87653e-86 1.81362e-88 1.13881e-90 1.08087e-92 6.72374e-95 6.27881e-97 3.87776e-99 3.56915e-101 2.19295e-103 1.99279e-105 1.22055e-107 1.09681e-109 6.70955e-112 5.9714e-114 3.65535e-116 3.22669e-118 1.98017e-120 1.73615e-122 1.07008e-124 9.33146e-127 5.78687e-129 5.0257e-131 3.14144e-133 2.72057e-135 1.71711e-137 1.48474e-139 9.479e-142 8.19346e-144 5.30058e-146 4.58566e-148 3.01143e-150 2.61059e-152 1.74342e-154 1.51622e-156 1.03158e-158 9.01078e-161 6.2571e-163 5.49581e-165 3.90227e-167 3.45043e-169 2.50988e-171 2.23669e-173 1.66996e-175 1.50162e-177 1.153e-179 1.04734e-181 
0.0299401 3.31569e-05 -0.00129681 0.0198145 -0.383146 2.68943 -15.7779 -2.73597 -0.414229 -0.0245038 -0.00190219 -6.95852e-05 -3.68303e-06 -9.8764e-08 -3.99787e-09 -8.53414e-11 -2.81352e-12 -5.0224e-14 -1.40365e-15 -2.16571e-17 -5.27631e-19 -7.20621e-21 -1.56236e-22 -1.92331e-24 -3.77036e-26 -4.24349e-28 -7.61755e-30 -7.92926e-32 -1.31695e-33 -1.27998e-35 -1.98388e-37 -1.8149e-39 -2.64422e-41 -2.29261e-43 -3.15946e-45 -2.61177e-47 -3.42301e-49 -2.71205e-51 -3.39645e-53 -2.59125e-55 -3.11399e-57 -2.29727e-59 -2.65912e-61 -1.90409e-63 -2.13012e-65 -1.48562e-67 -1.61121e-69 -1.09797e-71 -1.15766e-73 -7.73102e-76 -7.94505e-78 -5.21384e-80 -5.23508e-82 -3.38462e-84 -3.32771e-86 -2.12477e-88 -2.04982e-90 -1.29559e-92 -1.22881e-94 -7.70509e-97 -7.19779e-99 -4.48699e-101 -4.13556e-103 -2.56825e-105 -2.33932e-107 -1.45011e-109 -1.30739e-111 -8.10511e-114 -7.24386e-116 -4.49972e-118 -3.99235e-120 -2.48948e-122 -2.19577e-124 -1.37698e-126 -1.209e-128 -7.63847e-131 -6.68487e-133 -4.2628e-135 -3.72325e-137 -2.40062e-139 -2.09523e-141 -1.36838e-143 -1.19489e-145 -7.91878e-148 -6.92642e-150 -4.66638e-152 -4.09333e-154 -2.80854e-156 -2.47362e-158 -1.73168e-160 -1.53314e-162 -1.09713e-164 -9.77547e-167 -7.16437e-169 -6.43176e-171 -4.83693e-173 -4.38025e-175 -3.3868e-177 -3.09747e-179 
0.0349301 1.16017e-06 -5.56303e-05 0.00107693 -0.0281148 0.300091 -3.6117 11.9378 3.6513 0.32326 0.0333149 0.00151618 9.5841e-05 2.98449e-06 1.37447e-07 3.28642e-09 1.19876e-10 2.34425e-12 7.11873e-14 1.18525e-15 3.09785e-17 4.51613e-19 1.04055e-20 1.35605e-22 2.80457e-24 3.32001e-26 6.25132e-28 6.80854e-30 1.18054e-31 1.1954e-33 1.92669e-35 1.82972e-37 2.76297e-39 2.47922e-41 3.53112e-43 3.01297e-45 4.07113e-47 3.32177e-49 4.27967e-51 3.3557e-53 4.14078e-55 3.13393e-57 3.71855e-59 2.72737e-61 3.12293e-63 2.22775e-65 2.46957e-67 1.71909e-69 1.8504e-71 1.26081e-73 1.32129e-75 8.83738e-78 9.03929e-80 5.95055e-82 5.95427e-84 3.86759e-86 3.79405e-88 2.43746e-90 2.3489e-92 1.49591e-94 1.41878e-96 8.97644e-99 8.39402e-101 5.2871e-103 4.88286e-105 3.06801e-107 2.80288e-109 1.76026e-111 1.59324e-113 1.00202e-115 8.99874e-118 5.67826e-120 5.06685e-122 3.21378e-124 2.85334e-126 1.82252e-128 1.61214e-130 1.03885e-132 9.16717e-135 5.9704e-137 5.26249e-139 3.47027e-141 3.0591e-143 2.04624e-145 1.80617e-147 1.22774e-149 1.08643e-151 7.5185e-154 6.67785e-156 4.71361e-158 4.20709e-160 3.03462e-162 2.72498e-164 2.01242e-166 1.82021e-168 1.37895e-170 1.25778e-172 9.79407e-175 9.01962e-177 
0.0399202 3.51598e-08 -2.00613e-06 4.71921e-05 -0.00155737 0.0224041 -0.40948 2.77473 -15.6923 -2.81059 -0.433891 -0.0262338 -0.00206426 -7.68086e-05 -4.10943e-06 -1.11831e-07 -4.5705e-09 -9.89174e-11 -3.29141e-12 -5.95564e-14 -1.68005e-15 -2.62797e-17 -6.46411e-19 -8.95357e-21 -1.96056e-22 -2.44879e-24 -4.85014e-26 -5.54129e-28 -1.00539e-29 -1.06287e-31 -1.78485e-33 -1.76272e-35 -2.76331e-37 -2.56999e-39 -3.78835e-41 -3.34087e-43 -4.65964e-45 -3.9198e-47 -5.2009e-49 -4.19539e-51 -5.32068e-53 -4.13495e-55 -5.03353e-57 -3.78447e-59 -4.43861e-61 -3.24083e-63 -3.67462e-65 -2.61459e-67 -2.87481e-69 -1.99972e-71 -2.13819e-73 -1.45834e-75 -1.52031e-77 -1.01953e-79 -1.03873e-81 -6.86672e-84 -6.85257e-86 -4.47656e-88 -4.38479e-90 -2.83724e-92 -2.73305e-94 -1.75558e-96 -1.66616e-98 -1.06474e-100 -9.97334e-103 -6.35364e-105 -5.8835e-107 -3.74406e-109 -3.43289e-111 -2.18647e-113 -1.98801e-115 -1.26972e-117 -1.14651e-119 -7.35686e-122 -6.60634e-124 -4.26688e-126 -3.81566e-128 -2.48515e-130 -2.21603e-132 -1.45812e-134 -1.29819e-136 -8.64531e-139 -7.6948e-141 -5.19593e-143 -4.629e-145 -3.17524e-147 -2.8349e-149 -1.97904e-151 -1.77287e-153 -1.26193e-155 -1.13563e-157 -8.25774e-160 -7.47406e-162 -5.56262e-164 -5.06974e-166 -3.86949e-168 -3.55538e-170 -2.78842e-172 -2.58606e-174 
0.0449102 9.41143e-10 -6.25104e-08 1.73602e-06 -6.94669e-05 0.00126118 -0.0310265 0.318956 -3.69634 11.9204 3.7272 0.337804 0.0353325 0.00163726 0.000104708 3.31137e-06 1.54072e-07 3.73704e-09 1.37647e-10 2.72962e-12 8.36959e-14 1.4132e-15 3.73023e-17 5.51646e-19 1.28398e-20 1.69809e-22 3.5489e-24 4.26527e-26 8.11834e-28 8.98117e-30 1.57467e-31 1.62036e-33 2.64166e-35 2.55063e-37 3.89708e-39 3.55697e-41 5.12753e-43 4.45247e-45 6.09085e-47 5.06e-49 6.60192e-51 5.27319e-53 6.59133e-55 5.08423e-57 6.11266e-59 4.57156e-61 5.30548e-63 3.86115e-65 4.33945e-67 3.08341e-69 3.36576e-71 2.34219e-73 2.48989e-75 1.70178e-77 1.76624e-79 1.18884e-81 1.20742e-83 8.02389e-86 7.99172e-88 5.25607e-90 5.14415e-92 3.35601e-94 3.23367e-96 2.09724e-98 1.99305e-100 1.28775e-102 1.20903e-104 7.79836e-107 7.24518e-109 4.67449e-111 4.3042e-113 2.7832e-115 2.54367e-117 1.65163e-119 1.50041e-121 9.80125e-124 8.8626e-126 5.83534e-128 5.25913e-130 3.49671e-132 3.14516e-134 2.1156e-136 1.90157e-138 1.29644e-140 1.16592e-142 8.07179e-145 7.27215e-147 5.12195e-149 4.62844e-151 3.32276e-153 3.0153e-155 2.21063e-157 2.01699e-159 1.51304e-161 1.38967e-163 1.06874e-165 9.89308e-168 7.8157e-170 7.30048e-172 
