0.031 5.7127e-07 -6.35682e-09 2.16042e-11 -1.40327e-14 -8.47409e-16 
0.032 1.77255e-07 -1.75967e-09 5.22985e-12 -3.62259e-15 -1.79371e-16 
0.033 5.33403e-08 -4.76893e-10 1.25034e-12 -1.78697e-16 1.17832e-16 
0.034 1.5491e-08 -1.26094e-10 2.97294e-13 1.0205e-15 7.76427e-16 
0.035 4.52638e-09 -3.31423e-11 7.07625e-14 1.22065e-15 7.38772e-16 
0.036 1.64994e-09 -9.8823e-12 1.584e-14 -3.64564e-16 6.39471e-17 
0.037 7.83188e-10 -3.70072e-12 1.54175e-15 -3.70372e-15 -7.10599e-16 
0.038 4.57172e-10 -1.81727e-12 -1.7656e-15 -1.89346e-15 -6.6473e-16 
0.039 2.78031e-10 -9.99805e-13 -2.6036e-15 -1.53908e-15 -3.85783e-18 
0.04 3.16267e-10 -1.12064e-12 -1.87939e-15 -2.13392e-15 -2.42439e-16 
0.041 4.84593e-10 -1.74668e-12 -1.96682e-15 -1.53338e-15 -6.79627e-16 
0.042 6.0722e-10 -2.18852e-12 -2.71827e-15 -1.41811e-15 -4.34486e-16 
0.043 7.53944e-10 -2.73645e-12 -2.81478e-15 -2.35724e-15 -1.0052e-15 
0.044 8.38847e-10 -3.05662e-12 -2.00309e-15 -1.51289e-15 -7.85864e-16 
0.045 8.67393e-10 -3.18044e-12 -1.62524e-15 -6.05863e-16 -5.5244e-16 
0.046 7.95595e-10 -2.93894e-12 -9.204e-16 -5.10972e-16 2.03366e-17 
0.047 5.26157e-10 -1.94223e-12 -7.0433e-16 1.26023e-16 -1.4242e-16 
0.048 1.73389e-10 -6.27742e-13 -5.66446e-16 2.55488e-16 3.69176e-16 
0.049 -1.38699e-10 5.33381e-13 -4.92868e-16 -1.98513e-16 -8.53372e-17 
0.05 -3.57345e-10 1.35559e-12 -3.24978e-17 -5.0323e-16 -1.57071e-16 
0.051 -3.32716e-10 1.24416e-12 3.7735e-16 5.11639e-16 1.92433e-16 
0.052 -2.77078e-10 1.03408e-12 6.71003e-16 4.85037e-16 1.93374e-16 
0.053 -1.30033e-10 4.61632e-13 8.9496e-16 1.04148e-16 2.17869e-16 
0.054 -1.43023e-10 5.32231e-13 1.07727e-15 6.19653e-16 2.92822e-17 
0.055 -3.15818e-11 8.5377e-14 1.4436e-15 1.02223e-15 -9.05418e-17 
0.056 -2.65103e-10 1.02443e-12 8.4698e-16 -4.38523e-17 1.58725e-16 
0.057 -2.03048e-11 3.8233e-14 1.07782e-16 -7.74045e-17 -6.83631e-17 
0.058 -3.2237e-10 1.26528e-12 -5.71665e-16 7.86084e-16 -4.01297e-17 
0.059 1.06173e-10 -4.51931e-13 -5.10632e-16 -1.41316e-15 -6.2789e-16 
0.06 -2.79972e-10 1.12586e-12 -3.76848e-16 1.41522e-16 -5.15524e-16 
0.061 3.19034e-10 -1.28185e-12 -5.4898e-16 -6.74154e-16 -8.38024e-16 
0.062 -2.66147e-10 1.09124e-12 -7.85793e-16 1.18828e-15 6.82022e-16 
0.063 4.17368e-10 -1.66605e-12 2.71449e-16 -3.91122e-16 -6.71392e-16 
0.064 -2.52857e-10 1.0491e-12 9.36879e-16 -7.55414e-16 4.13072e-16 
0.065 4.87616e-10 -1.94533e-12 -8.64517e-16 5.3999e-16 -2.82739e-16 
0.066 -3.18138e-10 1.31734e-12 1.17489e-15 -7.31202e-16 6.88557e-16 
0.067 6.12646e-10 -2.44666e-12 -2.598e-16 5.82292e-16 -6.05377e-16 
0.068 -3.23884e-10 1.34118e-12 1.57529e-15 -9.7683e-16 7.41239e-16 
0.069 5.25872e-10 -2.09805e-12 -6.44574e-16 -2.15132e-16 -1.24862e-15 
0.07 -1.52418e-10 6.43282e-13 3.06314e-16 1.34407e-16 4.2616e-16 
0.071 1.80198e-10 -7.0818e-13 2.31606e-16 -9.9846e-16 -3.22944e-16 
0.072 2.14121e-10 -8.55597e-13 -4.34023e-16 -1.09488e-15 -1.87136e-17 
0.073 -3.3207e-10 1.34902e-12 -3.86587e-16 1.3563e-15 3.85095e-16 
0.074 4.25363e-10 -1.71624e-12 1.21488e-15 -1.37678e-15 -4.36698e-16 
0.075 -2.8578e-10 1.1582e-12 6.52788e-16 1.63774e-15 5.98124e-17 
0.076 1.39768e-11 -6.2129e-14 -4.33859e-16 -1.9894e-16 2.6555e-16 
0.077 1.64323e-10 -6.69079e-13 -1.72176e-15 8.67088e-17 -6.3506e-16 
0.078 -3.39639e-10 1.36835e-12 7.58465e-16 -1.33803e-15 5.04743e-16 
0.079 2.57349e-10 -1.04056e-12 -1.17968e-15 3.63697e-15 -1.04686e-15 
0.08 -8.4481e-11 3.39477e-13 4.26825e-16 -1.95224e-15 1.3547e-15 
0.081 -1.9931e-10 8.0379e-13 -4.55588e-16 7.63484e-16 -4.29761e-16 
0.082 2.62264e-10 -1.06226e-12 -1.38312e-15 -2.23442e-16 -3.04181e-17 
0.083 -1.46424e-10 5.90696e-13 -1.17814e-17 -6.78207e-17 2.83046e-16 
0.084 -6.58854e-11 2.626e-13 -8.87094e-16 -3.90665e-16 -2.79479e-16 
0.085 1.75554e-10 -7.1216e-13 3.46059e-16 -9.27589e-17 3.19166e-16 
0.086 -1.7913e-10 7.26994e-13 1.10482e-15 2.46833e-17 4.38674e-16 
0.087 8.0674e-11 -3.26576e-13 5.88137e-16 1.25552e-15 -1.25124e-16 
0.088 3.92948e-11 -1.54281e-13 1.33428e-15 -7.56602e-17 2.94455e-16 
0.089 -4.45127e-11 1.74976e-13 -8.0907e-17 1.58174e-16 5.98906e-17 
0.09 -1.23015e-10 5.02089e-13 -9.48668e-17 4.19016e-16 -2.90498e-16 
0.091 3.03811e-10 -1.23662e-12 -3.37417e-16 -3.53212e-16 3.45498e-16 
0.092 -3.69703e-10 1.50396e-12 4.28219e-16 -6.34432e-16 -5.88921e-17 
0.093 3.96719e-10 -1.6197e-12 -1.02052e-15 -7.15553e-16 2.75976e-17 
0.094 -4.50499e-10 1.83333e-12 1.59896e-15 -1.69271e-15 -2.12975e-16 
0.095 4.8953e-10 -1.99239e-12 -2.52745e-15 1.95473e-15 5.56635e-16 
0.096 -5.29665e-10 2.16055e-12 2.53319e-15 1.66192e-16 -9.75431e-16 
0.097 5.61711e-10 -2.28419e-12 -1.02567e-15 -1.29688e-15 7.95321e-16 
0.098 -4.59276e-10 1.87115e-12 1.71823e-15 2.91505e-15 -7.95047e-16 
0.099 2.26689e-10 -9.24886e-13 -1.91546e-16 -1.24639e-15 8.72599e-16 
0.1 0 0 0 0 0 
