0 0 0 0 0 0 0 0 0 0 0 
0.001 3.83319 3.86621 3.90051 3.93632 3.97394 4.01382 4.05661 4.10343 4.15641 4.22116 
0.002 4.4395 4.69953 4.97522 5.26914 5.58474 5.92688 6.30284 6.72465 7.21534 7.83423 
0.003 1.39065 1.93317 2.53755 3.2144 3.97782 4.84754 5.85282 7.04123 8.50251 10.4636 
0.004 -2.7775 -2.27825 -1.64473 -0.847589 0.152438 1.41022 3.00707 5.07461 7.85878 11.9723 
0.005 -4.76126 -4.82861 -4.72652 -4.3959 -3.75515 -2.68711 -1.01418 1.55594 5.57506 12.4192 
0.006 -3.08796 -3.94717 -4.73261 -5.3609 -5.70661 -5.5762 -4.65761 -2.41002 2.23035 11.9928 
0.007 0.900541 -0.332744 -1.74582 -3.27377 -4.79 -6.06022 -6.65128 -5.72735 -1.49793 10.9429 
0.008 4.23034 3.50598 2.3131 0.617337 -1.55362 -4.04127 -6.41069 -7.60799 -4.996 9.52438 
0.009 4.54302 5.04532 4.99374 4.17953 2.40682 -0.426963 -4.13365 -7.71904 -7.81745 7.95879 
0.01 1.69832 3.3676 4.78979 5.59104 5.2894 3.34812 -0.618788 -6.17526 -9.72253 6.41526 
0.011 -2.29585 -0.396232 1.90609 4.22713 5.89934 5.92329 3.07013 -3.4198 -10.6646 5.00607 
0.012 -4.77775 -3.92179 -2.00946 0.841483 4.08152 6.48304 5.95114 -0.0553374 -10.7437 3.79248 
0.013 -4.19899 -5.15999 -4.87355 -2.9314 0.657855 4.95419 7.37375 3.31798 -10.1477 2.79568 
0.014 -1.00611 -3.48179 -5.27551 -5.4082 -3.01276 1.9187 7.12242 6.22033 -9.09731 2.00914 
0.015 2.79501 0.101607 -3.10726 -5.59123 -5.60666 -1.66575 5.38247 8.35175 -7.80333 1.40988 
0.016 4.95663 3.63123 0.519003 -3.50331 -6.29757 -4.80355 2.61426 9.59812 -6.44063 0.967389 
0.017 4.29963 5.30423 3.91104 -0.0552855 -4.96386 -6.73943 -0.606499 9.99946 -5.13667 0.649796 
0.018 1.27453 4.36009 5.60797 3.41322 -2.12311 -7.10957 -3.73312 9.69925 -3.97143 0.427722 
0.019 -2.4298 1.34246 4.9744 5.67855 1.32434 -5.95484 -6.34689 8.89167 -2.98432 0.276156 
0.02 -4.8825 -2.28969 2.3622 6.04328 4.41693 -3.62893 -8.20173 7.77727 -2.18419 0.17503 
0.021 -4.90685 -4.91439 -1.14765 4.4927 6.40445 -0.653768 -9.22156 6.53266 -1.55973 0.108982 
0.022 -2.57773 -5.46391 -4.24173 1.59785 6.90316 2.42677 -9.46599 5.29447 -1.08834 0.0667074 
0.023 0.942164 -3.80281 -5.87414 -1.74683 5.91919 5.15906 -9.08185 4.15509 -0.743005 0.0401636 
0.024 4.04345 -0.670239 -5.58599 -4.63055 3.76831 7.24202 -8.25488 3.16658 -0.496844 0.0237999 
0.025 5.41939 2.70987 -3.56983 -6.37385 0.940884 8.54096 -7.1707 2.34878 -0.325743 0.0138874 
0.026 4.57802 5.13671 -0.512037 -6.65932 -2.03895 9.06524 -5.98902 1.69884 -0.209573 0.00798327 
0.027 1.94381 5.84656 2.68619 -5.53833 -4.72424 8.92614 -4.83084 1.20009 -0.132416 0.00452316 
