0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-03 4.442875629922256493e-03 8.885707410436403247e-03 1.332845149253610376e-02 1.777106402868579640e-02 2.221350117059083321e-02 2.665571907488446801e-02 3.109767389820174144e-02 3.553932179970752808e-02 3.998061894248546716e-02 4.442152149267133282e-02
2.000000000000000042e-03 8.885707410446421275e-03 1.777106402833552451e-02 2.665571907493357803e-02 3.553932180035514199e-02 4.442152149215845836e-02 5.330196749970553954e-02 6.218030923725850756e-02 7.105619620204860210e-02 7.992927798992199850e-02 8.879920430670314169e-02
3.000000000000000062e-03 1.332845149263281632e-02 2.665571907506011917e-02 3.998061894224246016e-02 5.330196750113353615e-02 6.661858146799380653e-02 7.992927798928414762e-02 9.323287473055458241e-02 1.065281899879031435e-01 1.198140427954967890e-01 1.330892530269459639e-01
4.000000000000000083e-03 1.777106402838951257e-02 3.553932179965095528e-02 5.330196749981302301e-02 7.105619620334900632e-02 8.879920430569428202e-02 1.065281899869904986e-01 1.242403536329828584e-01 1.419328982857027688e-01 1.596030300884735964e-01 1.772479587225176678e-01
5.000000000000000104e-03 2.221350117091849471e-02 4.442152149267455941e-02 6.661858146842675188e-02 8.879920430847508539e-02 1.109579172684719700e-01 1.330892530260383566e-01 1.551877510029030516e-01 1.772479587228355247e-01 1.992644331611940489e-01 2.212317420822315084e-01
6.000000000000000125e-03 2.665571907515533814e-02 5.330196750009429107e-02 7.992927798943706696e-02 1.065281899898476714e-01 1.330892530254730310e-01 1.596030300872038621e-01 1.860601009535742811e-01 2.124510655502145906e-01 2.387665472948925782e-01 2.649971964221473075e-01
7.000000000000000146e-03 3.109767389820375025e-02 6.218030923712127012e-02 9.323287472982967616e-02 1.242403536351174426e-01 1.551877510007609318e-01 1.860601009517477977e-01 2.168424738905217197e-01 2.475199837310525508e-01 2.780777951039439810e-01 3.085011305226885159e-01
8.000000000000000167e-03 3.553932179977447453e-02 7.105619620200895326e-02 1.065281899872073113e-01 1.419328982883200918e-01 1.772479587206195750e-01 2.124510655483746735e-01 2.475199837313549200e-01 2.824325629849804842e-01 3.171667517783208212e-01 3.517006112531972373e-01
9.000000000000001055e-03 3.998061894259220123e-02 7.992927798992396915e-02 1.198140427947856496e-01 1.596030300915403932e-01 1.992644331588755147e-01 2.387665472930277366e-01 2.780777951045452223e-01 3.171667517786498358e-01 3.560021702041333835e-01 3.945530059417236557e-01
1.000000000000000021e-02 4.442152149283708218e-02 8.879920430679731636e-02 1.330892530263111107e-01 1.772479587261266420e-01 2.212317420799025658e-01 2.649971964203449160e-01 3.085011305236777801e-01 3.517006112539417528e-01 3.945530059420955804e-01 4.370160244483499712e-01
1.099999999999999936e-02 4.886198562059476669e-02 9.766562498313947904e-02 1.463526415008543080e-01 1.948648978533059906e-01 2.431444653789475441e-01 2.911336933055903020e-01 3.387752775337224409e-01 3.860123290850374089e-01 4.327884420439891966e-01 4.790477609004352155e-01
1.200000000000000025e-02 5.330196750028299429e-02 1.065281899878453842e-01 1.596030300875562746e-01 2.124510655541664295e-01 2.649971964194168250e-01 3.171667517758665622e-01 3.688855958258385193e-01 4.200802332555294005e-01 4.706779136872023539e-01 5.206067350486494050e-01
1.300000000000000114e-02 5.774142331106207893e-02 1.153865494420265037e-01 1.728392418102754624e-01 2.300036847689581609e-01 2.867845433669031774e-01 3.430871224094609873e-01 3.988175243172969453e-01 4.538828057469470600e-01 5.081911326078129010e-01 5.616519332029846767e-01
1.400000000000000029e-02 6.218030923729217507e-02 1.242403536328143404e-01 1.860601009521642424e-01 2.475199837356458765e-01 3.085011305195667353e-01 3.688855958221020082e-01 4.285565881930880616e-01 4.873986961300004195e-01 5.452981113125942025e-01 6.021428487083078096e-01
1.499999999999999944e-02 6.661858146897306487e-02 1.330892530271789442e-01 1.992644331600677277e-01 2.649971964275641412e-01 3.301415996344712056e-01 3.945530059390283117e-01 4.580884059058298319e-01 5.206067350499564705e-01 5.819691870505440123e-01 6.420395219195447201e-01
1.600000000000000033e-02 7.105619620215652965e-02 1.419328982857294419e-01 2.124510655488529021e-01 2.824325629902160184e-01 3.517006112496720016e-01 4.200802332516618276e-01 4.873986961305379895e-01 5.534859475976710019e-01 6.181750455247944087e-01 6.813025796370151266e-01
1.700000000000000122e-02 7.549310963937107266e-02 1.507709402764795814e-01 2.256188268055813184e-01 2.998233301771068837e-01 3.731728460016514037e-01 4.454582080576918179e-01 5.164732846709549907e-01 5.860155665577857498e-01 6.538867443260435453e-01 7.198932739630380384e-01
1.800000000000000211e-02 7.992927799008014977e-02 1.596030300886691899e-01 2.387665472935736610e-01 3.171667517845037088e-01 3.945530059377864718e-01 4.706779136835043675e-01 5.452981113140688008e-01 6.181750455257555288e-01 6.890757360686770028e-01 7.577735205414295461e-01
1.899999999999999953e-02 8.436465747108731761e-02 1.684288190465138835e-01 2.518930591562724142e-01 3.344600890850716879e-01 4.158358158235238022e-01 4.957303896877774951e-01 5.738592366295004465e-01 6.499440718853688459e-01 7.237138912111001909e-01 7.949059361421519920e-01
2.000000000000000042e-02 8.879920430698398648e-02 1.772479587229830456e-01 2.649971964209774100e-01 3.517006112603890400e-01 4.370160244439910135e-01 5.206067350450813702e-01 6.021428487105018323e-01 6.813025796386722455e-01 7.577735205420845777e-01 8.312538755540549440e-01
2.100000000000000130e-02 9.323287473058915198e-02 1.860601009535453043e-01 2.780777951024468453e-01 3.688855958321517470e-01 4.580884058996376185e-01 5.452981113083577025e-01 6.301352698532711738e-01 7.122307620800585326e-01 7.912273973150774076e-01 8.667814677492802211e-01
2.199999999999999872e-02 9.766562498336257836e-02 1.948648978499038509e-01 2.911336933062745880e-01 3.860123290920773331e-01 4.790477608956474898e-01 5.697957457491762412e-01 6.578229631713427006e-01 7.427090843065996539e-01 8.240487790128427914e-01 9.014536512836299753e-01
2.299999999999999961e-02 1.020974113158273217e-01 2.036620018137498545e-01 3.041637313321007285e-01 4.030781065304359090e-01 4.998889180247885755e-01 5.940909344746664322e-01 6.851925391419170230e-01 7.727182955567083456e-01 8.562114287250224276e-01 9.352362088979844224e-01
2.400000000000000050e-02 1.065281899880457656e-01 2.124510655504849577e-01 3.171667517766245670e-01 4.200802332631535241e-01 5.206067350434016028e-01 6.181750455199749306e-01 7.122307620809384954e-01 8.022394413693673121e-01 8.876896361215497189e-01 9.680958012865864548e-01
2.500000000000000139e-02 1.109579172700416727e-01 2.212317420829251202e-01 3.301415996363754046e-01 4.370160244573232933e-01 5.411961001401525140e-01 6.420395219151259214e-01 7.389245565437353447e-01 8.312538755561421633e-01 9.184582380050716477e-01 9.999999999989421795e-01
2.600000000000000228e-02 1.153865494421925791e-01 2.300036847649903071e-01 3.430871224103352324e-01 4.538828057551769213e-01 5.616519331972766871e-01 6.656758847252784994e-01 7.652610136481747816e-01 8.597432719785068622e-01 9.484926384260073950e-01 1.030917319442758773e+00
2.699999999999999969e-02 1.198140427956872062e-01 2.387665472954188517e-01 3.560021702023287715e-01 4.706779136964205357e-01 5.819691870440470982e-01 6.890757360632734363e-01 7.912273973173159503e-01 8.876896361230550703e-01 9.777688283442084183e-01 1.060817247956440168e+00
