1.693230000000000013e-01 -1.338000000000000078e+01 1.545720000000000000e-06 6.469460000000000000e+05
1.713149999999999951e-01 -1.337850000000000072e+01 1.548030000000000025e-06 6.459810000000000000e+05
1.733069999999999888e-01 -1.337700000000000067e+01 1.550459999999999975e-06 6.449690000000000000e+05
1.752990000000000104e-01 -1.337529999999999930e+01 1.553010000000000061e-06 6.439100000000000000e+05
1.772910000000000041e-01 -1.337359999999999971e+01 1.555699999999999988e-06 6.427990000000000000e+05
1.792829999999999979e-01 -1.337180000000000035e+01 1.558510000000000050e-06 6.416370000000000000e+05
1.812749999999999917e-01 -1.336989999999999945e+01 1.561480000000000083e-06 6.404180000000000000e+05
1.832670000000000132e-01 -1.336790000000000056e+01 1.564600000000000021e-06 6.391430000000000000e+05
1.852590000000000070e-01 -1.336580000000000013e+01 1.567870000000000076e-06 6.378070000000000000e+05
1.872510000000000008e-01 -1.336359999999999992e+01 1.571320000000000018e-06 6.364090000000000000e+05
1.892429999999999946e-01 -1.336129999999999995e+01 1.574939999999999993e-06 6.349450000000000000e+05
1.912349999999999883e-01 -1.335890000000000022e+01 1.578749999999999919e-06 6.334130000000000000e+05
1.932270000000000099e-01 -1.335629999999999917e+01 1.582760000000000072e-06 6.318100000000000000e+05
1.952190000000000036e-01 -1.335369999999999990e+01 1.586970000000000029e-06 6.301320000000000000e+05
1.972109999999999974e-01 -1.335089999999999932e+01 1.591399999999999917e-06 6.283770000000000000e+05
1.992029999999999912e-01 -1.334800000000000075e+01 1.596060000000000013e-06 6.265410000000000000e+05
2.011950000000000127e-01 -1.334490000000000087e+01 1.600970000000000022e-06 6.246210000000000000e+05
2.031870000000000065e-01 -1.334169999999999945e+01 1.606129999999999943e-06 6.226140000000000000e+05
2.051790000000000003e-01 -1.333830000000000027e+01 1.611559999999999907e-06 6.205150000000000000e+05
2.071709999999999940e-01 -1.333479999999999954e+01 1.617280000000000040e-06 6.183220000000000000e+05
2.091629999999999878e-01 -1.333109999999999928e+01 1.623299999999999984e-06 6.160310000000000000e+05
2.111550000000000094e-01 -1.332719999999999949e+01 1.629630000000000015e-06 6.136370000000000000e+05
2.131470000000000031e-01 -1.332310000000000016e+01 1.636299999999999902e-06 6.111360000000000000e+05
2.151389999999999969e-01 -1.331879999999999953e+01 1.643319999999999921e-06 6.085260000000000000e+05
2.171309999999999907e-01 -1.331429999999999936e+01 1.650709999999999989e-06 6.058010000000000000e+05
2.191240000000000132e-01 -1.330959999999999965e+01 1.658490000000000023e-06 6.029570000000000000e+05
2.211160000000000070e-01 -1.330470000000000041e+01 1.666690000000000004e-06 5.999900000000000000e+05
2.231080000000000008e-01 -1.329950000000000010e+01 1.675330000000000060e-06 5.968960000000000000e+05
2.250999999999999945e-01 -1.329410000000000025e+01 1.684439999999999961e-06 5.936690000000000000e+05
2.270919999999999883e-01 -1.328839999999999932e+01 1.694029999999999983e-06 5.903070000000000000e+05
2.290840000000000098e-01 -1.328240000000000087e+01 1.704150000000000023e-06 5.868040000000000000e+05
2.310760000000000036e-01 -1.327619999999999933e+01 1.714809999999999935e-06 5.831550000000000000e+05
2.330679999999999974e-01 -1.326970000000000027e+01 1.726049999999999974e-06 5.793570000000000000e+05
2.350599999999999912e-01 -1.326280000000000037e+01 1.737909999999999976e-06 5.754040000000000000e+05
2.370520000000000127e-01 -1.325569999999999915e+01 1.750419999999999921e-06 5.712920000000000000e+05
2.390440000000000065e-01 -1.324810000000000088e+01 1.763620000000000065e-06 5.670160000000000000e+05
2.410360000000000003e-01 -1.324029999999999951e+01 1.777550000000000032e-06 5.625730000000000000e+05
2.430279999999999940e-01 -1.323199999999999932e+01 1.792250000000000077e-06 5.579570000000000000e+05
2.450199999999999878e-01 -1.322339999999999982e+01 1.807779999999999952e-06 5.531640000000000000e+05
2.470120000000000093e-01 -1.321439999999999948e+01 1.824179999999999914e-06 5.481910000000000000e+05
2.490040000000000031e-01 -1.320490000000000030e+01 1.841509999999999924e-06 5.430330000000000000e+05
2.509959999999999969e-01 -1.319500000000000028e+01 1.859820000000000093e-06 5.376860000000000000e+05
2.529879999999999907e-01 -1.318469999999999942e+01 1.879180000000000023e-06 5.321470000000000000e+05
2.549799999999999844e-01 -1.317379999999999995e+01 1.899650000000000099e-06 5.264120000000000000e+05
2.569719999999999782e-01 -1.316249999999999964e+01 1.921309999999999990e-06 5.204780000000000000e+05
2.589640000000000275e-01 -1.315060000000000073e+01 1.944229999999999934e-06 5.143440000000000000e+05
2.609560000000000213e-01 -1.313819999999999943e+01 1.968480000000000167e-06 5.080050000000000000e+05
2.629480000000000151e-01 -1.312529999999999930e+01 1.994169999999999916e-06 5.014610000000000000e+05
2.649400000000000088e-01 -1.311170000000000080e+01 2.021389999999999971e-06 4.947090000000000000e+05
2.669320000000000026e-01 -1.309759999999999991e+01 2.050229999999999850e-06 4.877490000000000000e+05
2.689239999999999964e-01 -1.308270000000000088e+01 2.080820000000000179e-06 4.805800000000000000e+05
2.709159999999999902e-01 -1.306729999999999947e+01 2.113259999999999906e-06 4.732020000000000000e+05
2.729079999999999839e-01 -1.305109999999999992e+01 2.147689999999999930e-06 4.656170000000000000e+05
2.748999999999999777e-01 -1.303420000000000023e+01 2.184249999999999882e-06 4.578240000000000000e+05
2.768920000000000270e-01 -1.301660000000000039e+01 2.223079999999999813e-06 4.498260000000000000e+05
2.788840000000000208e-01 -1.299820000000000064e+01 2.264360000000000035e-06 4.416270000000000000e+05
2.808760000000000145e-01 -1.297899999999999920e+01 2.308249999999999880e-06 4.332290000000000000e+05
2.828689999999999816e-01 -1.295899999999999963e+01 2.354949999999999789e-06 4.246370000000000000e+05
2.848609999999999753e-01 -1.293810000000000038e+01 2.404679999999999904e-06 4.158560000000000000e+05
2.868530000000000246e-01 -1.291629999999999967e+01 2.457650000000000093e-06 4.068920000000000000e+05
2.888450000000000184e-01 -1.289359999999999928e+01 2.514119999999999910e-06 3.977530000000000000e+05
2.908370000000000122e-01 -1.286989999999999945e+01 2.574350000000000179e-06 3.884470000000000000e+05
2.928290000000000060e-01 -1.284520000000000017e+01 2.638650000000000139e-06 3.789820000000000000e+05
2.948209999999999997e-01 -1.281949999999999967e+01 2.707329999999999878e-06 3.693680000000000000e+05
2.968129999999999935e-01 -1.279279999999999973e+01 2.780740000000000163e-06 3.596170000000000000e+05
2.988049999999999873e-01 -1.276490000000000080e+01 2.859269999999999900e-06 3.497400000000000000e+05
3.007969999999999811e-01 -1.273600000000000065e+01 2.943349999999999949e-06 3.397490000000000000e+05
3.027889999999999748e-01 -1.270579999999999998e+01 3.033430000000000025e-06 3.296600000000000000e+05
3.047810000000000241e-01 -1.267450000000000010e+01 3.130030000000000083e-06 3.194860000000000000e+05
3.067730000000000179e-01 -1.264189999999999969e+01 3.233709999999999910e-06 3.092420000000000000e+05
3.087650000000000117e-01 -1.260800000000000054e+01 3.345079999999999828e-06 2.989460000000000000e+05
3.107570000000000054e-01 -1.257280000000000086e+01 3.464840000000000101e-06 2.886140000000000000e+05
3.127489999999999992e-01 -1.253630000000000067e+01 3.593720000000000128e-06 2.782630000000000000e+05
3.147409999999999930e-01 -1.249840000000000018e+01 3.732570000000000077e-06 2.679120000000000000e+05
3.167329999999999868e-01 -1.245909999999999940e+01 3.882290000000000229e-06 2.575800000000000000e+05
3.187249999999999805e-01 -1.241830000000000034e+01 4.043920000000000069e-06 2.472850000000000000e+05
3.207169999999999743e-01 -1.237599999999999945e+01 4.218589999999999873e-06 2.370460000000000000e+05
3.227090000000000236e-01 -1.233220000000000027e+01 4.407549999999999839e-06 2.268830000000000000e+05
3.247010000000000174e-01 -1.228679999999999950e+01 4.612199999999999650e-06 2.168160000000000000e+05
3.266930000000000112e-01 -1.223980000000000068e+01 4.834109999999999868e-06 2.068630000000000000e+05
3.286850000000000049e-01 -1.219120000000000026e+01 5.075010000000000390e-06 1.970440000000000000e+05
3.306769999999999987e-01 -1.214090000000000025e+01 5.336850000000000411e-06 1.873770000000000000e+05
3.326689999999999925e-01 -1.208890000000000065e+01 5.621790000000000261e-06 1.778790000000000000e+05
3.346609999999999863e-01 -1.203509999999999991e+01 5.932290000000000084e-06 1.685690000000000000e+05
3.366529999999999800e-01 -1.197959999999999958e+01 6.271070000000000421e-06 1.594620000000000000e+05
3.386449999999999738e-01 -1.192220000000000013e+01 6.641200000000000044e-06 1.505750000000000000e+05
3.406370000000000231e-01 -1.186299999999999955e+01 7.046139999999999592e-06 1.419220000000000000e+05
3.426290000000000169e-01 -1.180199999999999960e+01 7.489770000000000290e-06 1.335150000000000000e+05
3.446219999999999839e-01 -1.173900000000000077e+01 7.976489999999999926e-06 1.253680000000000000e+05
3.466139999999999777e-01 -1.167409999999999926e+01 8.511249999999999190e-06 1.174920000000000000e+05
3.486060000000000270e-01 -1.160730000000000040e+01 9.099680000000000602e-06 1.098940000000000000e+05
3.505980000000000207e-01 -1.153839999999999932e+01 9.748129999999999450e-06 1.025840000000000000e+05
3.525900000000000145e-01 -1.146759999999999913e+01 1.046379999999999966e-05 9.556739999999999418e+04
3.545820000000000083e-01 -1.139470000000000027e+01 1.125499999999999981e-05 8.884980000000000291e+04
3.565740000000000021e-01 -1.131980000000000075e+01 1.213089999999999934e-05 8.243419999999999709e+04
3.585659999999999958e-01 -1.124269999999999925e+01 1.310229999999999990e-05 7.632269999999999709e+04
3.605579999999999896e-01 -1.116360000000000063e+01 1.418129999999999922e-05 7.051560000000000582e+04
3.625499999999999834e-01 -1.108230000000000004e+01 1.538179999999999899e-05 6.501200000000000000e+04
3.645419999999999772e-01 -1.099890000000000079e+01 1.671979999999999872e-05 5.980940000000000146e+04
3.665340000000000265e-01 -1.091329999999999956e+01 1.821360000000000126e-05 5.490419999999999709e+04
3.685260000000000202e-01 -1.082559999999999967e+01 1.988410000000000161e-05 5.029140000000000146e+04
3.705180000000000140e-01 -1.073559999999999981e+01 2.175569999999999907e-05 4.596500000000000000e+04
3.725100000000000078e-01 -1.064349999999999952e+01 2.385620000000000039e-05 4.191780000000000291e+04
3.745020000000000016e-01 -1.054909999999999926e+01 2.621789999999999847e-05 3.814190000000000146e+04
3.764939999999999953e-01 -1.045240000000000080e+01 2.887800000000000032e-05 3.462840000000000146e+04
3.784859999999999891e-01 -1.035350000000000037e+01 3.187979999999999926e-05 3.136779999999999927e+04
3.804779999999999829e-01 -1.025239999999999974e+01 3.527350000000000033e-05 2.834990000000000146e+04
3.824699999999999767e-01 -1.014889999999999937e+01 3.911749999999999944e-05 2.556400000000000000e+04
3.844620000000000259e-01 -1.004320000000000057e+01 4.347960000000000296e-05 2.299929999999999927e+04
3.864540000000000197e-01 -9.935200000000000031e+00 4.843930000000000224e-05 2.064440000000000146e+04
3.884460000000000135e-01 -9.824880000000000280e+00 5.408919999999999706e-05 1.848800000000000000e+04
3.904380000000000073e-01 -9.712239999999999540e+00 6.053800000000000213e-05 1.651859999999999854e+04
3.924300000000000010e-01 -9.597279999999999589e+00 6.791290000000000499e-05 1.472470000000000073e+04
3.944219999999999948e-01 -9.480000000000000426e+00 7.636360000000000185e-05 1.309520000000000073e+04
3.964139999999999886e-01 -9.360390000000000654e+00 8.606630000000000638e-05 1.161900000000000000e+04
3.984059999999999824e-01 -9.238440000000000651e+00 9.722870000000000644e-05 1.028500000000000000e+04
4.003979999999999762e-01 -9.114160000000000039e+00 1.100959999999999976e-04 9.082959999999999127e+03
4.023900000000000254e-01 -8.987519999999999953e+00 1.249599999999999962e-04 8.002590000000000146e+03
4.043820000000000192e-01 -8.858539999999999637e+00 1.421630000000000007e-04 7.034170000000000073e+03
4.063749999999999862e-01 -8.727199999999999847e+00 1.621159999999999908e-04 6.168420000000000073e+03
4.083669999999999800e-01 -8.593500000000000583e+00 1.853059999999999907e-04 5.396489999999999782e+03
4.103589999999999738e-01 -8.457449999999999690e+00 2.123120000000000096e-04 4.710039999999999964e+03
4.123510000000000231e-01 -8.319039999999999324e+00 2.438300000000000016e-04 4.101210000000000036e+03
4.143430000000000168e-01 -8.178259999999999863e+00 2.806899999999999977e-04 3.562650000000000091e+03
4.163350000000000106e-01 -8.035119999999999152e+00 3.238860000000000090e-04 3.087500000000000000e+03
4.183270000000000044e-01 -7.889610000000000234e+00 3.746159999999999790e-04 2.669400000000000091e+03
4.203189999999999982e-01 -7.741729999999999556e+00 4.343190000000000136e-04 2.302449999999999818e+03
4.223109999999999919e-01 -7.591479999999999784e+00 5.047320000000000322e-04 1.981250000000000000e+03
4.243029999999999857e-01 -7.438860000000000028e+00 5.879519999999999842e-04 1.700819999999999936e+03
4.262949999999999795e-01 -7.283870000000000289e+00 6.865210000000000496e-04 1.456619999999999891e+03
4.282869999999999733e-01 -7.126509999999999678e+00 8.035180000000000274e-04 1.244529999999999973e+03
4.302790000000000226e-01 -6.966770000000000351e+00 9.426900000000000427e-04 1.060789999999999964e+03
4.322710000000000163e-01 -6.804660000000000153e+00 1.108590000000000009e-03 9.020430000000000064e+02
4.342630000000000101e-01 -6.640179999999999971e+00 1.306800000000000106e-03 7.652300000000000182e+02
4.362550000000000039e-01 -6.473309999999999675e+00 1.544100000000000073e-03 6.476269999999999527e+02
4.382469999999999977e-01 -6.304079999999999906e+00 1.828830000000000039e-03 5.467970000000000255e+02
4.402389999999999914e-01 -6.132460000000000022e+00 2.171220000000000181e-03 4.605699999999999932e+02
4.422309999999999852e-01 -5.958470000000000155e+00 2.583849999999999949e-03 3.870190000000000055e+02
4.442229999999999790e-01 -5.782110000000000305e+00 3.082210000000000158e-03 3.244420000000000073e+02
4.462149999999999728e-01 -5.603360000000000340e+00 3.685439999999999897e-03 2.713380000000000223e+02
4.482070000000000221e-01 -5.422240000000000393e+00 4.417220000000000348e-03 2.263870000000000005e+02
4.501990000000000158e-01 -5.238749999999999574e+00 5.306899999999999812e-03 1.884339999999999975e+02
4.521910000000000096e-01 -5.052870000000000417e+00 6.390950000000000276e-03 1.564710000000000036e+02
4.541830000000000034e-01 -4.864620000000000388e+00 7.714760000000000194e-03 1.296220000000000141e+02
4.561749999999999972e-01 -4.673989999999999867e+00 9.334949999999999845e-03 1.071239999999999952e+02
4.581669999999999909e-01 -4.480979999999999741e+00 1.132230000000000042e-02 8.832139999999999702e+01
4.601589999999999847e-01 -4.285599999999999632e+00 1.376540000000000055e-02 7.264589999999999748e+01
4.621509999999999785e-01 -4.087830000000000297e+00 1.677549999999999875e-02 5.961070000000000135e+01
4.641429999999999723e-01 -3.887690000000000090e+00 2.049259999999999970e-02 4.879820000000000135e+01
4.661350000000000215e-01 -3.685169999999999835e+00 2.509279999999999844e-02 3.985210000000000008e+01
4.681270000000000153e-01 -3.480280000000000040e+00 3.079880000000000118e-02 3.246880000000000166e+01
4.701199999999999823e-01 -3.273000000000000131e+00 3.789239999999999969e-02 2.639049999999999940e+01
4.721119999999999761e-01 -3.063349999999999795e+00 4.673080000000000289e-02 2.139920000000000044e+01
4.741040000000000254e-01 -2.851319999999999855e+00 5.776799999999999990e-02 1.731060000000000088e+01
4.760960000000000192e-01 -2.636909999999999865e+00 7.158190000000000386e-02 1.397000000000000064e+01
4.780880000000000130e-01 -2.420129999999999892e+00 8.891040000000000054e-02 1.124729999999999919e+01
4.800800000000000067e-01 -2.200959999999999805e+00 1.106970000000000037e-01 9.033699999999999619e+00
4.820720000000000005e-01 -1.979419999999999957e+00 1.381489999999999940e-01 7.238540000000000418e+00
4.840639999999999943e-01 -1.755500000000000060e+00 1.728210000000000024e-01 5.786340000000000039e+00
4.860559999999999881e-01 -1.529199999999999893e+00 2.167090000000000127e-01 4.614489999999999981e+00
4.880479999999999818e-01 -1.300519999999999898e+00 2.723889999999999922e-01 3.671219999999999928e+00
4.900399999999999756e-01 -1.069469999999999921e+00 3.431899999999999951e-01 2.913839999999999986e+00
4.920320000000000249e-01 -8.360379999999999479e-01 4.334239999999999760e-01 2.307209999999999983e+00
4.940240000000000187e-01 -6.002269999999999550e-01 5.486870000000000358e-01 1.822529999999999983e+00
4.960160000000000124e-01 -3.620389999999999997e-01 6.962549999999999573e-01 1.436250000000000027e+00
4.980080000000000062e-01 -1.214719999999999966e-01 8.856159999999999588e-01 1.129159999999999942e+00
5.000000000000000000e-01 1.214719999999999966e-01 1.129159999999999942e+00 8.856159999999999588e-01
5.019919999999999938e-01 3.620389999999999997e-01 1.436250000000000027e+00 6.962549999999999573e-01
5.039839999999999876e-01 6.002269999999999550e-01 1.822529999999999983e+00 5.486870000000000358e-01
5.059759999999999813e-01 8.360379999999999479e-01 2.307209999999999983e+00 4.334250000000000047e-01
5.079679999999999751e-01 1.069469999999999921e+00 2.913829999999999920e+00 3.431899999999999951e-01
5.099599999999999689e-01 1.300519999999999898e+00 3.671219999999999928e+00 2.723889999999999922e-01
5.119519999999999627e-01 1.529199999999999893e+00 4.614489999999999981e+00 2.167090000000000127e-01
5.139439999999999564e-01 1.755500000000000060e+00 5.786340000000000039e+00 1.728210000000000024e-01
5.159359999999999502e-01 1.979419999999999957e+00 7.238540000000000418e+00 1.381489999999999940e-01
5.179280000000000550e-01 2.200959999999999805e+00 9.033699999999999619e+00 1.106970000000000037e-01
5.199200000000000488e-01 2.420129999999999892e+00 1.124729999999999919e+01 8.891040000000000054e-02
5.219120000000000426e-01 2.636909999999999865e+00 1.397000000000000064e+01 7.158190000000000386e-02
5.239040000000000363e-01 2.851319999999999855e+00 1.731060000000000088e+01 5.776799999999999990e-02
5.258960000000000301e-01 3.063349999999999795e+00 2.139920000000000044e+01 4.673080000000000289e-02
5.278880000000000239e-01 3.273000000000000131e+00 2.639049999999999940e+01 3.789239999999999969e-02
5.298800000000000177e-01 3.480280000000000040e+00 3.246880000000000166e+01 3.079880000000000118e-02
5.318730000000000402e-01 3.685169999999999835e+00 3.985210000000000008e+01 2.509279999999999844e-02
5.338650000000000340e-01 3.887690000000000090e+00 4.879820000000000135e+01 2.049259999999999970e-02
5.358570000000000277e-01 4.087830000000000297e+00 5.961070000000000135e+01 1.677549999999999875e-02
5.378490000000000215e-01 4.285599999999999632e+00 7.264589999999999748e+01 1.376540000000000055e-02
5.398410000000000153e-01 4.480979999999999741e+00 8.832139999999999702e+01 1.132230000000000042e-02
5.418330000000000091e-01 4.673989999999999867e+00 1.071239999999999952e+02 9.334949999999999845e-03
5.438250000000000028e-01 4.864620000000000388e+00 1.296220000000000141e+02 7.714760000000000194e-03
5.458169999999999966e-01 5.052870000000000417e+00 1.564710000000000036e+02 6.390950000000000276e-03
5.478089999999999904e-01 5.238749999999999574e+00 1.884339999999999975e+02 5.306899999999999812e-03
5.498009999999999842e-01 5.422240000000000393e+00 2.263870000000000005e+02 4.417220000000000348e-03
5.517929999999999779e-01 5.603360000000000340e+00 2.713380000000000223e+02 3.685439999999999897e-03
5.537849999999999717e-01 5.782110000000000305e+00 3.244420000000000073e+02 3.082210000000000158e-03
5.557769999999999655e-01 5.958470000000000155e+00 3.870190000000000055e+02 2.583849999999999949e-03
5.577689999999999593e-01 6.132460000000000022e+00 4.605699999999999932e+02 2.171220000000000181e-03
5.597609999999999530e-01 6.304079999999999906e+00 5.467970000000000255e+02 1.828830000000000039e-03
5.617529999999999468e-01 6.473309999999999675e+00 6.476269999999999527e+02 1.544100000000000073e-03
5.637450000000000516e-01 6.640179999999999971e+00 7.652300000000000182e+02 1.306800000000000106e-03
5.657370000000000454e-01 6.804660000000000153e+00 9.020430000000000064e+02 1.108590000000000009e-03
5.677290000000000392e-01 6.966770000000000351e+00 1.060789999999999964e+03 9.426900000000000427e-04
