0	0
0.001	1.43165e+10
0.002	4.13619e+10
0.003	5.9151e+10
0.004	6.50798e+10
0.005	6.54638e+10
0.006	6.43038e+10
0.007	6.29547e+10
0.008	6.15514e+10
0.009	6.02074e+10
0.01	5.88912e+10
0.011	5.75856e+10
0.012	5.63441e+10
0.013	5.50986e+10
0.014	5.39023e+10
0.015	5.27328e+10
0.016	5.15743e+10
0.017	5.04677e+10
0.018	4.93644e+10
0.019	4.82971e+10
0.02	4.72595e+10
0.021	4.62291e+10
0.022	4.52423e+10
0.023	4.42648e+10
0.024	4.33111e+10
0.025	4.23899e+10
0.026	4.14734e+10
0.027	4.05916e+10
0.028	3.97257e+10
0.029	3.8873e+10
0.03	3.80531e+10
0.031	3.72392e+10
0.032	3.64492e+10
0.033	3.56816e+10
0.034	3.49202e+10
0.035	3.41874e+10
0.036	3.34662e+10
0.037	3.27574e+10
0.038	3.20747e+10
0.039	3.13973e+10
0.04	3.07393e+10
0.041	3.01001e+10
0.042	2.94659e+10
0.043	2.88546e+10
0.044	2.82544e+10
0.045	2.76628e+10
0.046	2.70933e+10
0.047	2.65294e+10
0.048	2.59787e+10
0.049	2.54463e+10
0.05	2.49173e+10
0.051	2.4405e+10
0.052	2.39058e+10
0.053	2.34107e+10
0.054	2.29336e+10
0.055	2.24648e+10
0.056	2.20023e+10
0.057	2.15571e+10
0.058	2.11168e+10
0.059	2.06852e+10
0.06	2.0269e+10
0.061	1.98556e+10
0.062	1.9453e+10
0.063	1.90631e+10
0.064	1.86754e+10
0.065	1.82998e+10
0.066	1.79342e+10
0.067	1.75707e+10
0.068	1.72201e+10
0.069	1.68769e+10
0.07	1.65365e+10
0.071	1.62088e+10
0.072	1.58866e+10
0.073	1.55678e+10
0.074	1.52613e+10
0.075	1.49588e+10
0.076	1.46604e+10
0.077	1.43734e+10
0.078	1.40894e+10
0.079	1.38099e+10
0.08	1.35411e+10
0.081	1.32745e+10
0.082	1.30126e+10
0.083	1.27606e+10
0.084	1.25104e+10
0.085	1.22649e+10
0.086	1.20287e+10
0.087	1.17939e+10
0.088	1.15635e+10
0.089	1.1342e+10
0.09	1.11216e+10
0.091	1.09054e+10
0.092	1.06976e+10
0.093	1.04909e+10
0.094	1.02877e+10
0.095	1.00927e+10
0.096	9.89881e+09
0.097	9.70785e+09
0.098	9.52469e+09
0.099	9.34294e+09
0.1	9.16333e+09
0.101	8.99121e+09
0.102	8.82089e+09
0.103	8.6519e+09
0.104	8.48999e+09
0.105	8.33043e+09
0.106	8.17144e+09
0.107	8.01893e+09
0.108	7.8695e+09
0.109	7.72e+09
0.11	7.57611e+09
0.111	7.43615e+09
0.112	7.29571e+09
0.113	7.15976e+09
0.114	7.02855e+09
0.115	6.89686e+09
0.116	6.76827e+09
0.117	6.64502e+09
0.118	6.52177e+09
0.119	6.40013e+09
0.12	6.28399e+09
0.121	6.16884e+09
0.122	6.05394e+09
0.123	5.9441e+09
0.124	5.83656e+09
0.125	5.72838e+09
0.126	5.62412e+09
0.127	5.52349e+09
0.128	5.42209e+09
0.129	5.32296e+09
0.13	5.22834e+09
0.131	5.13374e+09
0.132	5.03964e+09
0.133	4.95005e+09
0.134	4.86196e+09
0.135	4.77315e+09
0.136	4.68776e+09
0.137	4.60549e+09
0.138	4.52235e+09
0.139	4.44079e+09
0.14	4.36328e+09
0.141	4.28599e+09
0.142	4.20847e+09
0.143	4.13462e+09
0.144	4.0628e+09
0.145	3.98993e+09
0.146	3.91908e+09
0.147	3.85169e+09
0.148	3.78401e+09
0.149	3.71631e+09
0.15	3.65207e+09
0.151	3.5894e+09
0.152	3.52565e+09
0.153	3.46376e+09
0.154	3.40502e+09
0.155	3.34596e+09
0.156	3.28666e+09
0.157	3.23044e+09
0.158	3.17588e+09
0.159	3.1202e+09
0.16	3.06577e+09
0.161	3.01442e+09
0.162	2.96313e+09
0.163	2.9111e+09
0.164	2.86148e+09
0.165	2.81403e+09
0.166	2.76566e+09
0.167	2.71752e+09
0.168	2.67225e+09
0.169	2.62794e+09
0.17	2.58248e+09
0.171	2.53827e+09
0.172	2.49671e+09
0.173	2.45509e+09
0.174	2.41262e+09
0.175	2.37212e+09
0.176	2.3337e+09
0.177	2.29455e+09
0.178	2.25508e+09
0.179	2.21795e+09
0.18	2.18223e+09
0.181	2.14545e+09
0.182	2.10889e+09
0.183	2.07476e+09
0.184	2.04144e+09
0.185	2.00697e+09
0.186	1.97315e+09
0.187	1.94166e+09
0.188	1.91055e+09
0.189	1.87832e+09
0.19	1.847e+09
0.191	1.81787e+09
0.192	1.78885e+09
0.193	1.75875e+09
0.194	1.72968e+09
0.195	1.70269e+09
0.196	1.67565e+09
0.197	1.64757e+09
0.198	1.62052e+09
0.199	1.59545e+09
0.2	1.57032e+09
0.201	1.54414e+09
0.202	1.51888e+09
0.203	1.49555e+09
0.204	1.47226e+09
0.205	1.4479e+09
0.206	1.42422e+09
0.207	1.40244e+09
0.208	1.38092e+09
0.209	1.3583e+09
0.21	1.33604e+09
0.211	1.31561e+09
0.212	1.29576e+09
0.213	1.27485e+09
0.214	1.25389e+09
0.215	1.23461e+09
0.216	1.21628e+09
0.217	1.19708e+09
0.218	1.17737e+09
0.219	1.15902e+09
0.22	1.14202e+09
0.221	1.12451e+09
0.222	1.10612e+09
0.223	1.08855e+09
0.224	1.07256e+09
0.225	1.05667e+09
0.226	1.03973e+09
0.227	1.0229e+09
0.228	1.00761e+09
0.229	9.93108e+08
0.23	9.77771e+08
0.231	9.61841e+08
0.232	9.46974e+08
0.233	9.33453e+08
0.234	9.19737e+08
0.235	9.05026e+08
0.236	8.90544e+08
0.237	8.77505e+08
0.238	8.65143e+08
0.239	8.51976e+08
0.24	8.3818e+08
0.241	8.2527e+08
0.242	8.13677e+08
0.243	8.02086e+08
0.244	7.89515e+08
0.245	7.76829e+08
0.246	7.65359e+08
0.247	7.54854e+08
0.248	7.43884e+08
0.249	7.32027e+08
0.25	7.20475e+08
0.251	7.10217e+08
0.252	7.00569e+08
0.253	6.9021e+08
0.254	6.79133e+08
0.255	6.68619e+08
0.256	6.59355e+08
0.257	6.50451e+08
0.258	6.40741e+08
0.259	6.30442e+08
0.26	6.20814e+08
0.261	6.1237e+08
0.262	6.04171e+08
0.263	5.95153e+08
0.264	5.85587e+08
0.265	5.7668e+08
0.266	5.68914e+08
0.267	5.61409e+08
0.268	5.53124e+08
0.269	5.44244e+08
0.27	5.35903e+08
0.271	5.28678e+08
0.272	5.21846e+08
0.273	5.14343e+08
0.274	5.06132e+08
0.275	4.9823e+08
0.276	4.91391e+08
0.277	4.85168e+08
0.278	4.78488e+08
0.279	4.70995e+08
0.28	4.63468e+08
0.281	4.56845e+08
0.282	4.5108e+08
0.283	4.45221e+08
0.284	4.38558e+08
0.285	4.31461e+08
0.286	4.24915e+08
0.287	4.19362e+08
0.288	4.14194e+08
0.289	4.08477e+08
0.29	4.02015e+08
0.291	3.95559e+08
0.292	3.89938e+08
0.293	3.85136e+08
0.294	3.80326e+08
0.295	3.74792e+08
0.296	3.68702e+08
0.297	3.62905e+08
0.298	3.5801e+08
0.299	3.53741e+08
0.3	3.4925e+08
0.301	3.4401e+08
