0.000000000000000000e+00 -7.693623065948486328e+00 -3.864755630493164062e+00 -1.820993423461914062e-02 3.863816261291503906e+00 7.692839145660400391e+00
1.000000000000000021e-03 -7.710966587066650391e+00 -3.892098903656005859e+00 -5.293416976928710938e-02 3.822907924652099609e+00 7.646677970886230469e+00
2.000000000000000042e-03 -7.728250503540039062e+00 -3.919383764266967773e+00 -8.759760856628417969e-02 3.782058954238891602e+00 7.600574493408203125e+00
3.000000000000000062e-03 -7.745472431182861328e+00 -3.946605205535888672e+00 -1.222000122070312500e-01 3.741269826889038086e+00 7.554533004760742188e+00
4.000000000000000083e-03 -7.762636184692382812e+00 -3.973767995834350586e+00 -1.567428112030029297e-01 3.700542926788330078e+00 7.508551597595214844e+00
5.000000000000000104e-03 -7.779739379882812500e+00 -4.000870704650878906e+00 -1.912257671356201172e-01 3.659875392913818359e+00 7.462629318237304688e+00
6.000000000000000125e-03 -7.796784400939941406e+00 -4.027915000915527344e+00 -2.256469726562500000e-01 3.619265079498291016e+00 7.416770935058593750e+00
7.000000000000000146e-03 -7.813765525817871094e+00 -4.054896354675292969e+00 -2.600088119506835938e-01 3.578718185424804688e+00 7.370972633361816406e+00
8.000000000000000167e-03 -7.830687522888183594e+00 -4.081821441650390625e+00 -2.943105697631835938e-01 3.538230657577514648e+00 7.325235366821289062e+00
8.999999999999999320e-03 -7.847555160522460938e+00 -4.108684062957763672e+00 -3.285501003265380859e-01 3.497802257537841797e+00 7.279557228088378906e+00
1.000000000000000021e-02 -7.864358425140380859e+00 -4.135485172271728516e+00 -3.627305030822753906e-01 3.457433938980102539e+00 7.233942508697509766e+00
1.099999999999999936e-02 -7.881101608276367188e+00 -4.162228107452392578e+00 -3.968501091003417969e-01 3.417126417160034180e+00 7.188387870788574219e+00
1.200000000000000025e-02 -7.897786140441894531e+00 -4.188910484313964844e+00 -4.309074878692626953e-01 3.376878499984741211e+00 7.142896652221679688e+00
1.299999999999999940e-02 -7.914409637451171875e+00 -4.215533256530761719e+00 -4.649069309234619141e-01 3.336690664291381836e+00 7.097462177276611328e+00
1.400000000000000029e-02 -7.930976867675781250e+00 -4.242094993591308594e+00 -4.988467693328857422e-01 3.296562671661376953e+00 7.052087783813476562e+00
1.499999999999999944e-02 -7.947481155395507812e+00 -4.268597602844238281e+00 -5.327250957489013672e-01 3.256494283676147461e+00 7.006773948669433594e+00
1.600000000000000033e-02 -7.963930606842041016e+00 -4.295042037963867188e+00 -5.665435791015625000e-01 3.216485500335693359e+00 6.961524009704589844e+00
1.700000000000000122e-02 -7.980315208435058594e+00 -4.321422576904296875e+00 -6.003007888793945312e-01 3.176539182662963867e+00 6.916330337524414062e+00
1.799999999999999864e-02 -7.996643066406250000e+00 -4.347743988037109375e+00 -6.339974403381347656e-01 3.136651992797851562e+00 6.871200561523437500e+00
1.899999999999999953e-02 -8.012910842895507812e+00 -4.374006271362304688e+00 -6.676344871520996094e-01 3.096825361251831055e+00 6.826131820678710938e+00
2.000000000000000042e-02 -8.029123306274414062e+00 -4.400207996368408203e+00 -7.012121677398681641e-01 3.057057857513427734e+00 6.781119346618652344e+00
2.100000000000000130e-02 -8.045274734497070312e+00 -4.426347255706787109e+00 -7.347276210784912109e-01 3.017349243164062500e+00 6.736175537109375000e+00
2.199999999999999872e-02 -8.061365127563476562e+00 -4.452431201934814453e+00 -7.681856155395507812e-01 2.977700471878051758e+00 6.691284656524658203e+00
2.299999999999999961e-02 -8.077398300170898438e+00 -4.478454589843750000e+00 -8.015825748443603516e-01 2.938112735748291016e+00 6.646454811096191406e+00
2.400000000000000050e-02 -8.093371391296386719e+00 -4.504416465759277344e+00 -8.349194526672363281e-01 2.898585081100463867e+00 6.601686477661132812e+00
2.500000000000000139e-02 -8.109289169311523438e+00 -4.530316352844238281e+00 -8.681943416595458984e-01 2.859119653701782227e+00 6.556977272033691406e+00
2.599999999999999881e-02 -8.125138282775878906e+00 -4.556156158447265625e+00 -9.014093875885009766e-01 2.819713592529296875e+00 6.512327671051025391e+00
2.699999999999999969e-02 -8.140936851501464844e+00 -4.581939220428466797e+00 -9.345655441284179688e-01 2.780366182327270508e+00 6.467741489410400391e+00
2.800000000000000058e-02 -8.156677246093750000e+00 -4.607661247253417969e+00 -9.676620960235595703e-01 2.741076946258544922e+00 6.423215389251708984e+00
2.900000000000000147e-02 -8.172352790832519531e+00 -4.633321762084960938e+00 -1.000696182250976562e+00 2.701850414276123047e+00 6.378745555877685547e+00
2.999999999999999889e-02 -8.187978744506835938e+00 -4.658923149108886719e+00 -1.033672094345092773e+00 2.662683486938476562e+00 6.334338188171386719e+00
3.099999999999999978e-02 -8.203536987304687500e+00 -4.684464454650878906e+00 -1.066586494445800781e+00 2.623577356338500977e+00 6.289994239807128906e+00
3.200000000000000067e-02 -8.219041824340820312e+00 -4.709944725036621094e+00 -1.099441051483154297e+00 2.584530591964721680e+00 6.245706558227539062e+00
3.300000000000000155e-02 -8.234488487243652344e+00 -4.735368728637695312e+00 -1.132238388061523438e+00 2.545541286468505859e+00 6.201479434967041016e+00
3.400000000000000244e-02 -8.249873161315917969e+00 -4.760725975036621094e+00 -1.164971351623535156e+00 2.506615161895751953e+00 6.157309532165527344e+00
3.500000000000000333e-02 -8.265203475952148438e+00 -4.786029338836669922e+00 -1.197648525238037109e+00 2.467749834060668945e+00 6.113200187683105469e+00
3.599999999999999728e-02 -8.280475616455078125e+00 -4.811268806457519531e+00 -1.230263233184814453e+00 2.428942680358886719e+00 6.069153785705566406e+00
3.699999999999999817e-02 -8.295686721801757812e+00 -4.836451053619384766e+00 -1.262818098068237305e+00 2.390195369720458984e+00 6.025166988372802734e+00
3.799999999999999906e-02 -8.310840606689453125e+00 -4.861572265625000000e+00 -1.295313835144042969e+00 2.351509332656860352e+00 5.981240749359130859e+00
3.899999999999999994e-02 -8.325941085815429688e+00 -4.886632919311523438e+00 -1.327748537063598633e+00 2.312882184982299805e+00 5.937373161315917969e+00
4.000000000000000083e-02 -8.340978622436523438e+00 -4.911634445190429688e+00 -1.360124588012695312e+00 2.274315357208251953e+00 5.893565177917480469e+00
4.100000000000000172e-02 -8.355956077575683594e+00 -4.936575889587402344e+00 -1.392439603805541992e+00 2.235808849334716797e+00 5.849815368652343750e+00
4.200000000000000261e-02 -8.370881080627441406e+00 -4.961454391479492188e+00 -1.424695253372192383e+00 2.197362899780273438e+00 5.806122779846191406e+00
4.299999999999999656e-02 -8.385742187500000000e+00 -4.986277580261230469e+00 -1.456888675689697266e+00 2.158976316452026367e+00 5.762496948242187500e+00
4.399999999999999745e-02 -8.400548934936523438e+00 -5.011039733886718750e+00 -1.489026784896850586e+00 2.120647907257080078e+00 5.718925952911376953e+00
4.499999999999999833e-02 -8.415297508239746094e+00 -5.035740375518798828e+00 -1.521101593971252441e+00 2.082380771636962891e+00 5.675417423248291016e+00
4.599999999999999922e-02 -8.429988861083984375e+00 -5.060382366180419922e+00 -1.553117632865905762e+00 2.044176101684570312e+00 5.631966114044189453e+00
4.700000000000000011e-02 -8.444621086120605469e+00 -5.084961891174316406e+00 -1.585073828697204590e+00 2.006028652191162109e+00 5.588578701019287109e+00
4.800000000000000100e-02 -8.459201812744140625e+00 -5.109487056732177734e+00 -1.616969943046569824e+00 1.967939615249633789e+00 5.545250892639160156e+00
4.900000000000000189e-02 -8.473718643188476562e+00 -5.133945941925048828e+00 -1.648805975914001465e+00 1.929915785789489746e+00 5.501975536346435547e+00
5.000000000000000278e-02 -8.488182067871093750e+00 -5.158350467681884766e+00 -1.680584311485290527e+00 1.891946673393249512e+00 5.458764553070068359e+00
5.099999999999999672e-02 -8.502590179443359375e+00 -5.182689666748046875e+00 -1.712299823760986328e+00 1.854040861129760742e+00 5.415613174438476562e+00
