0.000000000000000000e+00 -7.664546966552734375e+00 -3.888962030410766602e+00 2.376699447631835938e-02 3.863043546676635742e+00 7.746655464172363281e+00
1.000000000000000021e-03 -7.680752754211425781e+00 -3.916586637496948242e+00 -1.112997531890869141e-02 3.822896003723144531e+00 7.699460029602050781e+00
2.000000000000000042e-03 -7.701231002807617188e+00 -3.943576574325561523e+00 -4.655265808105468750e-02 3.780585289001464844e+00 7.654047966003417969e+00
3.000000000000000062e-03 -7.720001697540283203e+00 -3.970820426940917969e+00 -8.176124095916748047e-02 3.739160299301147461e+00 7.607915878295898438e+00
4.000000000000000083e-03 -7.739246845245361328e+00 -3.997994899749755859e+00 -1.170386075973510742e-01 3.697506189346313477e+00 7.561950206756591797e+00
5.000000000000000104e-03 -7.757192611694335938e+00 -4.025185585021972656e+00 -1.520197391510009766e-01 3.656551837921142578e+00 7.515676498413085938e+00
6.000000000000000125e-03 -7.772446155548095703e+00 -4.052469730377197266e+00 -1.864130496978759766e-01 3.617053508758544922e+00 7.468742370605468750e+00
7.000000000000000146e-03 -7.787482738494873047e+00 -4.079667091369628906e+00 -2.207133769989013672e-01 3.577713966369628906e+00 7.421801567077636719e+00
8.000000000000000167e-03 -7.811495304107666016e+00 -4.106156826019287109e+00 -2.566908895969390869e-01 3.533593654632568359e+00 7.377495288848876953e+00
8.999999999999999320e-03 -7.827624320983886719e+00 -4.133193969726562500e+00 -2.910995483398437500e-01 3.493708133697509766e+00 7.331063270568847656e+00
1.000000000000000021e-02 -7.843874931335449219e+00 -4.160139560699462891e+00 -3.254816532135009766e-01 3.453789710998535156e+00 7.284740924835205078e+00
1.099999999999999936e-02 -7.861735820770263672e+00 -4.186762809753417969e+00 -3.600656986236572266e-01 3.413033962249755859e+00 7.239001274108886719e+00
1.200000000000000025e-02 -7.879692554473876953e+00 -4.213189601898193359e+00 -3.945586085319519043e-01 3.372258186340332031e+00 7.193431854248046875e+00
1.299999999999999940e-02 -7.894422054290771484e+00 -4.240240097045898438e+00 -4.285814762115478516e-01 3.333245277404785156e+00 7.146837711334228516e+00
1.400000000000000029e-02 -7.913974761962890625e+00 -4.265920639038085938e+00 -4.630412459373474121e-01 3.291666269302368164e+00 7.102137565612792969e+00
1.499999999999999944e-02 -7.927737236022949219e+00 -4.293223381042480469e+00 -4.969320297241210938e-01 3.253225803375244141e+00 7.055260181427001953e+00
1.600000000000000033e-02 -7.948266983032226562e+00 -4.317913532257080078e+00 -5.310859680175781250e-01 3.211205720901489258e+00 7.011437892913818359e+00
1.700000000000000122e-02 -7.964862346649169922e+00 -4.343892574310302734e+00 -5.649389624595642090e-01 3.171311140060424805e+00 6.966049194335937500e+00
1.799999999999999864e-02 -7.980824470520019531e+00 -4.370133876800537109e+00 -5.987515449523925781e-01 3.131770133972167969e+00 6.920428752899169922e+00
1.899999999999999953e-02 -7.997016906738281250e+00 -4.396100044250488281e+00 -6.324648857116699219e-01 3.092145681381225586e+00 6.875050544738769531e+00
2.000000000000000042e-02 -8.012375831604003906e+00 -4.422573089599609375e+00 -6.662211418151855469e-01 3.052975416183471680e+00 6.829236030578613281e+00
2.100000000000000130e-02 -8.029010772705078125e+00 -4.447932243347167969e+00 -6.996945142745971680e-01 3.013190746307373047e+00 6.784395217895507812e+00
2.199999999999999872e-02 -8.045744895935058594e+00 -4.472963809967041016e+00 -7.330077290534973145e-01 2.973406076431274414e+00 6.739800453186035156e+00
2.299999999999999961e-02 -8.060077667236328125e+00 -4.500087738037109375e+00 -7.668125629425048828e-01 2.934834957122802734e+00 6.693491458892822266e+00
2.400000000000000050e-02 -8.077619552612304688e+00 -4.524042606353759766e+00 -7.997165918350219727e-01 2.894721508026123047e+00 6.649805068969726562e+00
